chunk_id,source,text,word_count
FATF_40_Recommendations_0305,FATF_40_Recommendations,RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 142 2012-2025 TABLE OF ACRONYMS AML/CFT Anti-Money Laundering / Countering the Financing of Terrorism (also used for Combating the financing of terrorism) BNI Bearer-Negotiable Instrument CDD Customer Due Diligence DNFBP Designated Non-Financial Business or Profession FATF Financial Action Task Force FIU Financial Intelligence Unit IN Interpretive Note ML Money Laundering MVTS Money or Value Transfer Service(s) NPO Non-Profit Organisation Palermo Convention The United Nations Convention against Transnational Organized Crime 2000 PEP Politically Exposed Person R. Recommendation RBA Risk-Based Approach SR. Special Recommendation SRB Self-Regulatory Bodies STR Suspicious Transaction Report TCSP Trust and Company Service Provider Terrorist Financing Convention The International Convention for the Suppression of the Financing of Terrorism 1999 UN United Nations Vienna Convention The United Nations Convention against Illicit Traffic in Narcotic Drugs and Psychotropic Substances 1988 THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 2012-2025 143 ANNEX I: FATF GUIDANCE DOCUMENTS The FATF has published a large body of Guidance and Best Practices papers which can be found at: www.fatf-gafi.org/en/publications/Fatfrecommendations/Fatf-recommendations.html in the section Guidance and Best Practices. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY,200
FATF_40_Recommendations_0306,FATF_40_Recommendations,"a large body of Guidance and Best Practices papers which can be found at: www.fatf-gafi.org/en/publications/Fatfrecommendations/Fatf-recommendations.html in the section Guidance and Best Practices. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 144 2012-2025 ANNEX II: INFORMATION ON UPDATES MADE TO THE FATF RECOMMENDATIONS The following amendments have been made to the FATF Recommendations since the text was adopted in February 2012. Date Type of amendments Sections subject to amendments Feb 2013 Alignment of the Standards between R.37 and R.40 R.37(d) page 27 Insertion of the reference that DNFBP secrecy or confidentiality laws should not affect the provision of mutual legal assistance, except where the relevant information that is sought is held in circumstances where legal professional privilege or legal professional secrecy applies. Oct 2015 Revision of the Interpretive Note to R. 5 to address the foreign terrorist fighters threat INR.5 (B.3) page 37 Insertion of B.3 to incorporate the relevant element of UNSCR 2178 which addresses the threat posed by foreign terrorist fighters. This clarifies that Recommendation 5 requires countries to criminalise financing the travel of individuals who travel to a State other than their States of residence or nationality for the purpose",200
FATF_40_Recommendations_0307,FATF_40_Recommendations,"This clarifies that Recommendation 5 requires countries to criminalise financing the travel of individuals who travel to a State other than their States of residence or nationality for the purpose of the perpetration, planning, or preparation of, or participation in, terrorist acts or the providing or receiving of terrorist training. Existing B.3-11 became B.4-12. Jun 2016 Revision of R. 8 and the Interpretive Note to R. 8 R.8 and INR.8 pages 13 and 54-59 Revision of the standard on non-profit organisation (NPO) to clarify the subset of NPOs which should be made subject to supervision and monitoring. This brings INR.8 into line with the FATF Typologies Report on Risk of Terrorist Abuse of NPOs (June 2014) and the FATF Best Practices on Combatting the Abuse of NPOs (June 2015) which clarify that not all NPOs are high risk and intended to be addressed by R.8, and better align the implementation of R.8/INR.8 with the risk-based approach. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 2012-2025 145 Date Type of amendments Sections subject to amendments Oct 2016 Revision of the Interpretive Note to R. 5 and the Glossary definition of Funds or other",200
FATF_40_Recommendations_0308,FATF_40_Recommendations,"& PROLIFERATION 2012-2025 145 Date Type of amendments Sections subject to amendments Oct 2016 Revision of the Interpretive Note to R. 5 and the Glossary definition of Funds or other assets INR. 5 and Glossary pages 37 and 121 Revision of the INR.5 to replace funds with funds or other assets throughout INR.5, in order to have the same scope as R.6. Revision of the Glossary definition of funds or other assets by adding references to oil and other natural resources, and to other assets which may potentially be used to obtain funds. Jun 2017 Revision of the Interpretive Note to R.7 and the Glossary definitions of Designated person or entity , Designation and Without delay INR. 7 and Glossary pages 45-51, 114-115 and 123 Revision of the INR.7 and consequential revisions of the Glossary definitions of Designated person or entity , Designation and Without delay to bring the text in line with the requirements of recent United Nations Security Council Resolutions and to clarify the implementation of targeted financial sanctions relating to proliferation financing. Nov 2017 Revision of the Interpretive Note to Recommendation 18 INR.18 page 77 Revision of INR.18 to clarify the requirements on sharing of information related",200
FATF_40_Recommendations_0309,FATF_40_Recommendations,"sanctions relating to proliferation financing. Nov 2017 Revision of the Interpretive Note to Recommendation 18 INR.18 page 77 Revision of INR.18 to clarify the requirements on sharing of information related to unusual or suspicious transactions within financial groups. It also includes providing this information to branches and subsidiaries when necessary for AML/CFT risk management. Nov 2017 Revision of Recommendation 21 R. 21 page 17 Revision of R. 21 to clarify the interaction of these requirements with tipping-off provisions. Feb 2018 Revision of Recommendation 2 R. 2 page 9 Revision of R. 2 to ensure compatibility of AML/CFT requirements and data protection and privacy rules, and to promote domestic inter-agency information sharing among competent authorities. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 146 2012-2025 Date Type of amendments Sections subject to amendments Oct 2018 Revision of Recommendation 15 and addition of two new definitions in the Glossary R. 15 and Glossary pages 15 and 126-127 Revision of R.15 and addition of new definitions virtual asset and virtual asset service provider in order to clarify how AML/CFT requirements apply in the context of virtual assets. June 2019 Addition of Interpretive Note to R.",200
FATF_40_Recommendations_0310,FATF_40_Recommendations,"definitions virtual asset and virtual asset service provider in order to clarify how AML/CFT requirements apply in the context of virtual assets. June 2019 Addition of Interpretive Note to R. 15 INR. 15 page 70-71 Insertion of a new interpretive note that sets out the application of the FATF Standards to virtual asset activities and service providers. Oct 2020 Revision of Recommendation 1 and Interpretive Note to Recommendation 1 R. 1 and INR. 1 pages 10 and 31-36 Revision of R. 1 and INR. 1 to require countries, financial institutions and DNFBPs to identify and assess the risks of potential breaches, non- implementation or evasion of the targeted financial sanctions related to proliferation financing, as contained in FATF Recommendation 7, and to take action to mitigate these risks. Oct 2020 Revision of Recommendation 2 and a new Interpretive Note to Recommendation 2 R. 2 and INR. 2 pages 10-11 and 37 Minor consequential amendment in R.2 to insert reference to counter proliferation financing in the context of national co-operation and co-ordination. Insertion of a new interpretive note that sets out the inter-agency framework to promote domestic co-operation, co-ordination and information exchange. June 2021 Revision of INR. 15 INR. 15 page",200
FATF_40_Recommendations_0311,FATF_40_Recommendations,"co-ordination. Insertion of a new interpretive note that sets out the inter-agency framework to promote domestic co-operation, co-ordination and information exchange. June 2021 Revision of INR. 15 INR. 15 page 76 Revision of INR.15 to clarify the applicability of proliferation financing risk assessment and mitigation requirements to virtual asset activities and service providers. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 2012-2025 147 Date Type of amendments Sections subject to amendments Oct 2021 Revision of the Glossary definition of designated categories of offences Glossary page 120 Revision of the Glossary definition of designated categories of offences to clarify the types of offences which fall within the environmental crime category. Oct 2021 Revision of INR.22/23, Glossary and consequential edits INR 22 & 23, Glossary and INR 26 - pages 88, 98, 122 Revision of R.23 to clarify obligations on DNFBPs to apply group-wide programmes. Clarification that the Glossary definition of financial group is not limited to Core Principles institutions and a minor consequential amendment to INR.26. March 2022 Revision of Recommendation 24, INR.24 and Glossary, and addition of two new definitions in the Glossary R.24, INR 24 and Glossary Revision of R.24 and",200
FATF_40_Recommendations_0312,FATF_40_Recommendations,"amendment to INR.26. March 2022 Revision of Recommendation 24, INR.24 and Glossary, and addition of two new definitions in the Glossary R.24, INR 24 and Glossary Revision of R.24 and the Glossary definition, with addition of new definitions nominator and nominee shareholder or director , to strengthen the standards on beneficial ownership of legal persons. Feb 2023 Revision of Recommendation 25, INR.25 and Glossary R.25, INR.25 and Glossary Revision of R.25 and the Glossary definitions of beneficial owner , beneficiary and legal arrangements , to strengthen the standards on beneficial ownership of legal arrangements. Oct 2023 Revision of Recommendations 4, 30, 31, 38 and INR.4, INR.30, INR.38 and INR.40 and Glossary R.4, 30, 31 and 38 and INR.4, 30, 38 and 40 & Glossary Revision of FATF s asset recovery Standards and Glossary definitions related to asset recovery. Oct 2023 Revision of Recommendation 8 and INR.8 R.8 and INR.8 Clarificatory amendments to R.8 and INR.8 to strengthen the implementation of focused, targeted and risk-based measures on non-profit organisations. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 148 2012-2025 Date Type of amendments Sections subject to amendments Feb 2025 Revision of Recommendation 1",200
FATF_40_Recommendations_0313,FATF_40_Recommendations,"RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 148 2012-2025 Date Type of amendments Sections subject to amendments Feb 2025 Revision of Recommendation 1 and INR.1, INR.10 and INR.15, Introduction and Glossary R.1 and INR.1, INR.10 and INR.15, Introduction, and Glossary Revisions to FATF s standards related to the risk- based approach to increase focus on proportionality of measures and require countries to allow and encourage simplified measures in lower risk areas. June 2025 Revision of Recommendation 16 and INR.16 and consequential edits R.16 and INR.16, INR.15, and Glossary Revisions to FATF s standards related to payment transparency to adapt the Standards to the changes in payment business models and messaging standards, as well as to the evolving risks and vulnerabilities. New definitions in the Glossary of specific terms in R.16. As a consequential amendment, footnote 46 for paragraph 7 of INR.15 is updated to refer to applicable paragraph number of R.16. Oct 2025 Clarification of Recommendation 7 via its Interpretive Note and consequential edits to the Glossary INR. 7, and Glossary Reference updates to refer to the appropriate UN Security Council resolutions applying targeted financial sanctions relating to the financing of proliferation of",200
FATF_40_Recommendations_0314,FATF_40_Recommendations,"edits to the Glossary INR. 7, and Glossary Reference updates to refer to the appropriate UN Security Council resolutions applying targeted financial sanctions relating to the financing of proliferation of weapons of mass destruction related to Iran, following re-application of UN Security Council Resolutions. Oct 2025 Factual clarification to Interpretive Note of Recommendation 16 INR.16 Minor factual update at Paragraph 31 to clarify that a beneficiary financial institution should have effective risk-based policies and procedures for determining when to execute, reject, or suspend anypayment or value transfer lacking required originator or required beneficiary information (regardless of whether it is above or below the applicable threshold) or when they identify potentially misdirected payments in the implementation of the requirements under paragraph 30 . THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 2012-2025 149 www.fatf-gafi.org",141
FATF_Risk_Based_Approach_0000,FATF_Risk_Based_Approach,"GUIDANCE FOR A RISK-BASED APPROACH THE BANKING SECTOR OCTOBER 2014 FINANCIAL ACTION TASK FORCE The Financial Action Task Force (FATF) is an independent inter-governmental body that develops and promotes policies to protect the global financial system against money laundering, terrorist financing and the financing of proliferation of weapons of mass destruction. The FATF Recommendations are recognised as the global anti-money laundering (AML) and counter-terrorist financing (CFT) standard. For more information about the FATF, please visit the website: www.fatf-gafi.org 2014 FATF/OECD. All rights reserved. No reproduction or translation of this publication may be made without prior written permission. Applications for such permission, for all or part of this publication, should be made to the FATF Secretariat, 2 rue Andr Pascal 75775 Paris Cedex 16, France (fax: +33 1 44 30 61 37 or e-mail: contact@fatf-gafi.org). RISK-BASED APPROACH GUIDANCE FOR THE BANKING SECTOR 2014 1 TABLE OF CONTENTS TABLE OF ACRONYMS ..................................................................................................................................... 2 INTRODUCTION ............................................................................................................................................... 3 A. BACKGROUND AND CONTEXT ........................................................................................................... 3 B. PURPOSE OF THIS GUIDANCE ........................................................................................................... 4 C. TARGET AUDIENCE, STATUS AND CONTENT OF THE GUIDANCE ...................................................... 4 SECTION I THE FATF S RISK-BASED APPROACH (RBA) TO AML/CFT ........................................................... 6 A. WHAT IS THE RBA? ............................................................................................................................ 6 B. THE RATIONALE",200
FATF_Risk_Based_Approach_0001,FATF_Risk_Based_Approach,"STATUS AND CONTENT OF THE GUIDANCE ...................................................... 4 SECTION I THE FATF S RISK-BASED APPROACH (RBA) TO AML/CFT ........................................................... 6 A. WHAT IS THE RBA? ............................................................................................................................ 6 B. THE RATIONALE FOR A NEW APPROACH .......................................................................................... 6 C. APPLICATION OF THE RISK-BASED APPROACH ................................................................................. 7 D. CHALLENGES ..................................................................................................................................... 8 SECTION II GUIDANCE FOR SUPERVISORS ................................................................................................ 12 A. THE RISK-BASED APPROACH TO SUPERVISION ............................................................................... 12 B. SUPERVISION OF THE RISK-BASED APPROACH ............................................................................... 15 SECTION III GUIDANCE FOR BANKS ........................................................................................................... 17 A. RISK ASSESSMENT ........................................................................................................................... 17 B. RISK MITIGATION ............................................................................................................................ 19 C. INTERNAL CONTROLS, GOVERNANCE AND MONITORING ............................................................. 22 ANNEX 1 - EXAMPLES OF COUNTRIES SUPERVISORY PRACTICES FOR THE IMPLEMENTATION OF THE RISK-BASED APPROACH TO THE BANKING SECTOR ..................................................................................... 27 ANNEX 2 - BASEL CORE PRINCIPLES DESIGNATED BY THE FATF AS BEING RELEVANT TO AML/CFT SUPERVISION (R. 26) ..................................................................................................................................... 45 BIBLIOGRAPHY .............................................................................................................................................. 48 RISK-BASED APPROACH GUIDANCE FOR THE BANKING SECTOR 2 2014 TABLE OF ACRONYMS AML/CFT Anti-Money Laundering / Countering the Financing of Terrorism BCBS Basel Committee on Banking Supervision BCP Basel Core Principle CDD Customer Due Diligence DNFBP Designated Non-Financial Business and Profession FIU Financial Intelligence Unit INR [] Interpretive Note to Recommendation [] ML Money Laundering PEP Politically Exposed Person RBA",200
FATF_Risk_Based_Approach_0002,FATF_Risk_Based_Approach,"Principle CDD Customer Due Diligence DNFBP Designated Non-Financial Business and Profession FIU Financial Intelligence Unit INR [] Interpretive Note to Recommendation [] ML Money Laundering PEP Politically Exposed Person RBA Risk-based approach R. [] Recommendation [] TF Terrorist Financing RISK-BASED APPROACH GUIDANCE FOR THE BANKING SECTOR 2014 3 RISK-BASED APPROACH GUIDANCE FOR THE BANKING SECTOR This guidance paper should be read in conjunction with: the FATF Recommendations, especially Recommendations 1 and 26 (R. 1, R. 26) and their Interpretive Notes (INR), and the Glossary. other relevant FATF documents, such as the FATF Guidance on National Money Laundering and Terrorist Financing Risk Assessment, the FATF Guidance on Politically Exposed Persons, or the FATF Guidance on AML/CFT and Financial Inclusion. INTRODUCTION A. BACKGROUND AND CONTEXT 1. The risk-based approach (RBA) is central to the effective implementation of the revised FATF International Standards on Combating Money Laundering and the Financing of Terrorism and Proliferation, which were adopted in 20121. The FATF has reviewed its 2007 RBA guidance for the financial sector, in order to bring it in line with the new FATF requirements2 and to reflect the experience gained by public authorities and the private sector over the years in applying the RBA.",200
FATF_Risk_Based_Approach_0003,FATF_Risk_Based_Approach,"to bring it in line with the new FATF requirements2 and to reflect the experience gained by public authorities and the private sector over the years in applying the RBA. This revised version focuses on the banking sector3, and a separate guidance will be developed for the securities sector. The FATF will also review its other RBA guidance papers, all based on the 2003 Recommendations4. 2. The RBA guidance for the banking sector was drafted by a group of FATF members, co-led by the UK and Mexico5. Representatives of the private sector were associated to the work6 and consulted on the draft revised document7. 1 FATF (2012) 2 The FATF Standards are comprised of the FATF Recommendations, their Interpretive Notes and applicable definitions from the Glossary. 3 Banking activities are activities or operations described in the FATF Glossary under Financial institutions , in particular 1., 2. and 5. The present guidance is intended for institutions providing these services. 4 Between June 2007 and October 2009, the FATF adopted a set of guidance papers on the application of the RBA for different business sectors: financial sector, real estate agents, accountants, trust and company service providers (TCSPs), dealers in precious metals and",200
FATF_Risk_Based_Approach_0004,FATF_Risk_Based_Approach,"of guidance papers on the application of the RBA for different business sectors: financial sector, real estate agents, accountants, trust and company service providers (TCSPs), dealers in precious metals and stones, casinos, legal professionals, money services businesses (MSBs) and the life insurance sector (www.fatf- gafi.org/documents/riskbasedapproach/). 5 The FATF Project group was composed of representatives from FATF members (Argentina; Australia; Austria; Belgium; Brazil; China; France; Germany; Hong Kong, China; India; Italy; Japan; Mexico; Spain; Switzerland; the Netherlands; the UK; the US), Associate members (Asia/Pacific Group on Money Laundering (APG) - through Bangladesh and Thailand and MONEYVAL - through Poland) and Observers (Basel Committee on Banking Supervision (BCBS), Organization for Security and Co-operation in Europe (OSCE), International Organisation of Securities Commissions (IOSCO), International Association of RISK-BASED APPROACH GUIDANCE FOR THE BANKING SECTOR 4 2014 3. The FATF adopted this updated RBA Guidance for the banking sector at its October 2014 Plenary. B. PURPOSE OF THIS GUIDANCE 4. The purpose of this Guidance is to: Outline the principles involved in applying a risk-based approach to AML/CFT; Assist countries, competent authorities and banks in the design and implementation of a risk-based approach to AML/CFT by providing general guidelines and examples of current practice; Support",200
FATF_Risk_Based_Approach_0005,FATF_Risk_Based_Approach,"approach to AML/CFT; Assist countries, competent authorities and banks in the design and implementation of a risk-based approach to AML/CFT by providing general guidelines and examples of current practice; Support the effective implementation and supervision of national AML/CFT measures, by focusing on risks and on mitigation measures; and Above all, support the development of a common understanding of what the risk-based approach to AML/CFT entails. C. TARGET AUDIENCE, STATUS AND CONTENT OF THE GUIDANCE 5. This Guidance addresses countries and their competent authorities, including banking supervisors. It also addresses practitioners in the banking sector. 6. It consists of three sections. Section I sets out the key elements of the risk-based approach and needs to be read in conjunction with Sections II and III, which provide specific guidance on the effective implementation of a RBA to banking supervisors (Section II) and banks (Section III). 7. This Guidance recognises that an effective RBA will build on, and reflect, a country s legal and regulatory approach, the nature, diversity and maturity of its banking sector and its risk profile. It sets out what countries should consider when designing and implementing a RBA; but it does not override the purview of national competent authorities.",200
FATF_Risk_Based_Approach_0006,FATF_Risk_Based_Approach,"banking sector and its risk profile. It sets out what countries should consider when designing and implementing a RBA; but it does not override the purview of national competent authorities. When considering the general principles outlined in the Guidance, national authorities will have to take into consideration their national context, including the supervisory approach and legal framework. Insurance Supervisors (IAIS), Group of International Finance Centre Supervisors (GIFCS), International Monetary Fund (IMF) and World Bank). 6 Amex, the Association of Development Financing Institutions in Asia and the Pacific (ADFIAP), the European Association of Co-operative Banks (EACB), the European Association of Public Banks (EAPB), the European Banking Federation (EBF), the European Banking Industry Committee (EBIC), the Latin American Banking Federation (FELABAN), the International Banking Federation (IBFed), SWIFT, the Banking Association of South Africa, the Wolfsberg Group, the Union of Arab Banks (UAB), the World Council of Credit Unions (WOCCU) and the World Savings Banks Institute/European Savings Banks Group (WSBI/ESBG) appointed representatives to the Project Group. 7 Comments were received from the Banking Association of South Africa, EBF, EBIC, EAPB, EACB, FELABAN, WOCCU, WSBI/ESBG, as well as from the International Council of Securities Association, the International Association of Money Transfer Networks, the International",200
FATF_Risk_Based_Approach_0007,FATF_Risk_Based_Approach,"Association of South Africa, EBF, EBIC, EAPB, EACB, FELABAN, WOCCU, WSBI/ESBG, as well as from the International Council of Securities Association, the International Association of Money Transfer Networks, the International Consortium of Real Estate Associations, and the Russian e-money Association. RISK-BASED APPROACH GUIDANCE FOR THE BANKING SECTOR 2014 5 8. This guidance paper is non-binding. It draws on the experiences of countries and of the private sector and may assist competent authorities and financial institutions to effectively implement some of the Recommendations. RISK-BASED APPROACH GUIDANCE FOR THE BANKING SECTOR 6 2014 SECTION I THE FATF S RISK-BASED APPROACH (RBA) TO AML/CFT A. WHAT IS THE RBA? 9. A RBA to AML/CFT means that countries, competent authorities and financial institutions8, are expected to identify, assess and understand the ML/TF risks to which they are exposed and take AML/CFT measures commensurate to those risks in order to mitigate them effectively. 10. When assessing ML/TF risk9, countries, competent authorities, and financial institutions should analyse and seek to understand how the ML/TF risks they identify affect them; the risk assessment therefore provides the basis for the risk-sensitive application of AML/CFT measures10. The RBA is not a zero failure approach; there may be occasions where",200
FATF_Risk_Based_Approach_0008,FATF_Risk_Based_Approach,"identify affect them; the risk assessment therefore provides the basis for the risk-sensitive application of AML/CFT measures10. The RBA is not a zero failure approach; there may be occasions where an institution has taken all reasonable measures to identify and mitigate AML/CFT risks, but it is still used for ML or TF purposes. 11. A RBA does not exempt countries, competent authorities and financial institutions from mitigating ML/TF risks where these risks are assessed as low11. B. THE RATIONALE FOR A NEW APPROACH 12. In 2012, the FATF updated its Recommendations to strengthen global safeguards and to further protect the integrity of the financial system by providing governments with stronger tools to take action against financial crime. 13. One of the most important changes was the increased emphasis on the RBA to AML/CFT, especially in relation to preventive measures and supervision. Whereas the 2003 Recommendations provided for the application of a RBA in some areas, the 2012 Recommendations consider the RBA to be an essential foundation of a country s AML/CFT framework.12 This is an over-arching requirement applicable to all relevant FATF Recommendations. 14. According to the Introduction to the 40 Recommendations, the RBA allows countries, within the framework of",200
FATF_Risk_Based_Approach_0009,FATF_Risk_Based_Approach,"AML/CFT framework.12 This is an over-arching requirement applicable to all relevant FATF Recommendations. 14. According to the Introduction to the 40 Recommendations, the RBA allows countries, within the framework of the FATF requirements, to adopt a more flexible set of measures in order to target their resources more effectively and apply preventive measures that are commensurate to the nature of risks, in order to focus their efforts in the most effective way . 8 Including both physical and natural persons, see definition of Financial institutions in the FATF Glossary. 9 FATF (2013a), par. 10. 10 FATF (2013a), par. 10. See also Section I D for further detail on identifying and assessing ML/TF risk. 11 Where the ML/TF risks have been assessed as low, INR 1 allows countries not to apply some of the FATF Recommendations, while INR 10 allows the application of Simplified Due Diligence measures to take into account the nature of the lower risk see INR 1 para 6, 11 and 12 and INR 10 para 16 and 21. 12 R. 1. RISK-BASED APPROACH GUIDANCE FOR THE BANKING SECTOR 2014 7 15. The application of a RBA is therefore not optional, but a prerequisite for the effective implementation",200
FATF_Risk_Based_Approach_0010,FATF_Risk_Based_Approach,"21. 12 R. 1. RISK-BASED APPROACH GUIDANCE FOR THE BANKING SECTOR 2014 7 15. The application of a RBA is therefore not optional, but a prerequisite for the effective implementation of the FATF Standards13. C. APPLICATION OF THE RISK-BASED APPROACH 16. Recommendation 1 sets out the scope of the application of the RBA. It applies in relation to: Who and what should be subject to a country s AML/CFT regime: in addition to the sectors and activities already included in the scope of the FATF Recommendations14, countries should extend their regime to additional institutions, sectors or activities if they pose a higher risk of ML/TF. Countries could also consider exempting certain institutions, sectors or activities from some AML/CFT obligations where specified conditions are met, such as an assessment that the ML/TF risks associated with those sectors or activities are low15.",140
FATF_Risk_Based_Approach_0011,FATF_Risk_Based_Approach,"How those subject to the AML/CFT regime should be supervised for compliance with this regime: AML/CFT supervisors should consider a bank s own risk assessment and mitigation, and acknowledge the degree of discretion allowed under the national RBA, while INR 26 further requires supervisors to themselves adopt a RBA to AML/CFT supervision; and How those subject to the AML/CFT regime should comply: where the ML/TF risk associated with a situation is higher, competent authorities and banks have to take enhanced measures to mitigate the higher risk. This means that the range, degree, frequency or intensity of controls conducted will be stronger. Conversely, where the ML/TF risk is lower, standard AML/CFT measures may be reduced, which means that each of the required measures has to be applied, but the degree, frequency or the intensity of the controls conducted will be lighter.16 13 The effectiveness of risk-based prevention and mitigation measures will be assessed as part of the mutual evaluation of the national AML/CFT regime. The effectiveness assessment will measure the extent to which a country achieves a defined set of outcomes that are central to a robust AML/CFT system and will analyse the extent to which a country s legal and",200
FATF_Risk_Based_Approach_0012,FATF_Risk_Based_Approach,"to which a country achieves a defined set of outcomes that are central to a robust AML/CFT system and will analyse the extent to which a country s legal and institutional framework is producing the expected results. Assessors will need to take the risks, and the flexibility allowed by the RBA, into account when determining whether there are deficiencies in a country s AML/CFT measures, and their importance - FATF(2013b). 14 See FATF (2012) Glossary, definitions of Financial institutions and Designated non-financial businesses and professions . 15 INR 1, paragraph 6. 16 R. 10; INR 10, footnote 33. RISK-BASED APPROACH GUIDANCE FOR THE BANKING SECTOR 8 2014 D. CHALLENGES 17. Implementing a RBA can present a number of challenges: ALLOCATING RESPONSIBILITY UNDER A RBA 18. An effective risk-based regime builds on, and reflects, a country s legal and regulatory approach, the nature, diversity and maturity of its financial sector, and its risk profile. Banks identification and assessment of their own ML/TF risk should consider national risk assessments in line with Recommendation 1, and take account of the national legal and regulatory framework, including any areas of prescribed significant risk and any mitigation measures defined at legal or regulatory level. Where",200
FATF_Risk_Based_Approach_0013,FATF_Risk_Based_Approach,"Recommendation 1, and take account of the national legal and regulatory framework, including any areas of prescribed significant risk and any mitigation measures defined at legal or regulatory level. Where ML/TF risks are higher, banks should always apply enhanced due diligence, although national law or regulation might not prescribe exactly how these higher risks are to be mitigated (e.g., varying the degree of enhanced ongoing monitoring)17. 19. Banks may be granted flexibility in deciding on the most effective way to address other risks, including those identified in the national risk assessment or by the banks themselves. The banks strategy to mitigate these risks has to take into account the applicable national legal, regulatory and supervisory frameworks. When deciding the extent to which banks are able to decide how to mitigate risk, countries should consider, inter alia, their banking sector s ability to effectively identify and manage ML/TF risks as well as their supervisors expertise and resources, which should be sufficient to adequately supervise how banks manage ML/TF risks and take measures to address any failure by banks to do so. Countries may also take into account evidence from competent authorities regarding the level of compliance in the banking sector, and",200
FATF_Risk_Based_Approach_0014,FATF_Risk_Based_Approach,"measures to address any failure by banks to do so. Countries may also take into account evidence from competent authorities regarding the level of compliance in the banking sector, and the sector s approach to dealing with ML/TF risk. Countries whose financial services sectors are emerging or whose legal, regulatory and supervisory frameworks are still developing, may determine that banks are not equipped to effectively identify and manage ML/TF risk and any flexibility allowed under the risk- based approach should therefore be limited. In such cases, a more prescriptive implementation of the AML/CFT requirements may be appropriate until the sector s understanding and experience is strengthened18. 20. Institutions should not be exempted from AML/CFT supervision even where their capacity and compliance is good. However, the RBA may allow competent authorities to focus more supervisory resource on higher risk institutions. IDENTIFYING ML/TF RISK 21. Access to accurate, timely and objective information about ML/TF risks is a prerequisite for an effective RBA. INR 1.3 requires countries to have mechanisms to provide appropriate information on the results of the risk assessments to all relevant competent authorities, financial institutions and other interested parties. Where information is not readily available, for example where competent authorities",200
FATF_Risk_Based_Approach_0015,FATF_Risk_Based_Approach,"information on the results of the risk assessments to all relevant competent authorities, financial institutions and other interested parties. Where information is not readily available, for example where competent authorities have inadequate data to assess risks, are unable to share important information (i.e. due to its sensitivity) on ML/TF risks and threats, or where access to information is 17 R. 1. 18 This could be based on a combination of elements described in Section II, as well as objective criteria such as mutual evaluation reports, follow-up reports or FSAP. RISK-BASED APPROACH GUIDANCE FOR THE BANKING SECTOR 2014 9 restricted by, for example, censorship or data protection provisions, it will be difficult for banks to correctly identify (i.e., find and list) ML/TF risk and therefore may fail to assess and mitigate it appropriately. ASSESSING ML/TF RISK 22. Assessing ML/TF risk means that countries, competent authorities and banks have to determine how the ML/TF threats identified will affect them. They should analyse the information obtained to understand the likelihood of these risks occurring, and the impact that these would have, on the individual banks, the banking sector and possibly on the national economy for large scale, systemic financial institutions, if they did",200
FATF_Risk_Based_Approach_0016,FATF_Risk_Based_Approach,"occurring, and the impact that these would have, on the individual banks, the banking sector and possibly on the national economy for large scale, systemic financial institutions, if they did occur19. As a result of a risk assessment, ML/TF risks are often classified as low, medium and high, with possible combinations between the different categories (medium-high; low-medium, etc.). This classification is meant to assist understanding ML/TF risks and to help prioritise them. Assessing ML/TF risk therefore goes beyond the mere collection of quantitative and qualitative information: it forms the basis for effective ML/TF risk mitigation and should be kept up-to-date to remain relevant. 23. Assessing and understanding risks means that competent authorities and banks should have skilled and trusted personnel, recruited through fit and proper tests, where appropriate. This also requires them to be technically equipped to carry out this work, which should be commensurate with the complexity of the bank s operations. MITIGATING ML/TF RISK 24. The FATF Recommendations require that, when applying a RBA, banks, countries and competent authorities decide on the most appropriate and effective way to mitigate the ML/TF risk they have identified. This implies that they should take enhanced measures to manage and mitigate situations",200
