step,customer,age,gender,zipcodeori,merchant,zipmerchant,category,amount,fraud,amount_zscore,high_spend_flag,daily_tx_count,unusual_velocity,category_concentration,fraud_risk_score
85,C236999052,1,M,28007,M348934600,28007,es_transportation,72.02,0,2.5709,1,1,0,0.6646,60.7
85,C1690998552,2,F,28007,M1823072687,28007,es_transportation,64.26,0,2.1281,1,1,0,0.6039,56.3
85,C1543555122,2,F,28007,M348934600,28007,es_transportation,75.44,0,2.766,1,1,0,0.7264,62.7
85,C1214964999,5,F,28007,M1823072687,28007,es_transportation,62.1,0,2.0049,1,1,0,0.8156,55.0
85,C1304555023,2,F,28007,M348934600,28007,es_transportation,64.74,0,2.1555,1,1,0,0.5183,56.6
85,C85388733,3,F,28007,M348934600,28007,es_transportation,70.93,0,2.5087,1,1,0,0.4631,60.1
85,C409331076,4,M,28007,M348934600,28007,es_transportation,70.37,0,2.4767,1,1,0,0.7521,59.8
85,C874655320,2,M,28007,M348934600,28007,es_transportation,71.24,0,2.5264,1,1,0,0.819,60.3
85,C1508373758,3,M,28007,M1823072687,28007,es_transportation,67.03,0,2.2862,1,1,0,0.5981,57.9
85,C373733261,4,F,28007,M1823072687,28007,es_transportation,73.03,0,2.6285,1,1,0,0.4688,61.3
85,C834963773,5,F,28007,M1823072687,28007,es_transportation,66.89,0,2.2782,1,1,0,0.5067,57.8
85,C1514271157,2,M,28007,M348934600,28007,es_transportation,82.55,0,3.1717,1,1,0,0.6944,66.7
85,C620551378,2,F,28007,M348934600,28007,es_transportation,66.54,0,2.2582,1,1,0,0.7948,57.6
86,C347453747,5,F,28007,M1823072687,28007,es_transportation,71.65,0,2.5498,1,1,0,0.7235,60.5
86,C1624351292,2,M,28007,M1823072687,28007,es_transportation,73.69,0,2.6662,1,1,0,0.8185,61.7
86,C1792734476,1,F,28007,M1823072687,28007,es_transportation,82.98,0,3.1962,1,1,0,0.776,67.0
86,C291671443,2,M,28007,M1823072687,28007,es_transportation,67.88,0,2.3347,1,1,0,0.8145,58.3
86,C915430510,2,F,28007,M980657600,28007,es_sportsandtoys,713.89,1,2.3099,1,2,0,0.1444,58.1
86,C1130847219,4,M,28007,M348934600,28007,es_transportation,66.67,0,2.2656,1,1,0,0.8397,57.7
86,C447736219,4,M,28007,M348934600,28007,es_transportation,74.32,0,2.7021,1,1,0,0.6345,62.0
86,C1575367607,3,F,28007,M348934600,28007,es_transportation,70.29,0,2.4722,1,1,0,0.844,59.7
86,C1495486273,5,M,28007,M1823072687,28007,es_transportation,77.11,0,2.8613,1,1,0,0.764,63.6
86,C1849046345,4,F,28007,M1873032707,28007,es_hotelservices,719.33,1,2.278,1,1,0,0.1521,57.8
86,C132320296,2,M,28007,M2122776122,28007,es_home,814.88,1,3.3696,1,2,0,0.0911,68.7
86,C1439880421,4,F,28007,M1823072687,28007,es_transportation,63.53,0,2.0865,1,1,0,0.7292,55.9
86,C369405043,4,M,28007,M1823072687,28007,es_transportation,74.4,0,2.7067,1,1,0,0.8237,62.1
86,C1597422235,3,F,28007,M1823072687,28007,es_transportation,78.87,0,2.9617,1,1,0,0.6313,64.6
86,C1541224095,2,F,28007,M348934600,28007,es_transportation,70.25,0,2.4699,1,1,0,0.8366,59.7
86,C1908894965,1,M,28007,M348934600,28007,es_transportation,84.3,0,3.2715,1,1,0,0.6744,67.7
86,C382331420,4,F,28007,M1823072687,28007,es_transportation,63.36,0,2.0768,1,1,0,0.4138,55.8
86,C1648492699,5,F,28007,M348934600,28007,es_transportation,62.1,0,2.0049,1,1,0,0.6882,55.0
86,C1319350044,3,M,28007,M1823072687,28007,es_transportation,81.57,0,3.1158,1,1,0,0.7576,66.2
86,C1960639712,2,F,28007,M348934600,28007,es_transportation,69.84,0,2.4465,1,1,0,0.8445,59.5
86,C862785719,3,F,28007,M348934600,28007,es_transportation,62.37,0,2.0203,1,1,0,0.826,55.2
86,C1791793827,4,M,28007,M348934600,28007,es_transportation,64.51,0,2.1424,1,1,0,0.6333,56.4
86,C1292770722,4,F,28007,M1823072687,28007,es_transportation,67.22,0,2.297,1,1,0,0.7597,58.0
86,C1457092141,2,F,28007,M348934600,28007,es_transportation,63.95,0,2.1104,1,1,0,0.7322,56.1
86,C996326258,1,F,28007,M348934600,28007,es_transportation,62.93,0,2.0522,1,1,0,0.6813,55.5
86,C1844993068,2,M,28007,M1823072687,28007,es_transportation,66.0,0,2.2274,1,1,0,0.7468,57.3
86,C1350963410,5,F,28007,M923029380,28007,es_home,1134.03,1,5.0262,1,4,0,0.1113,75.0
86,C2043927860,2,M,28007,M348934600,28007,es_transportation,64.49,0,2.1413,1,2,0,0.809,56.4
86,C586511331,5,F,28007,M348934600,28007,es_transportation,62.11,0,2.0055,1,1,0,0.5484,55.1
86,C1760612790,3,M,28007,M1823072687,28007,es_transportation,67.52,0,2.3141,1,1,0,0.8086,58.1
86,C837031785,3,F,28007,M1823072687,28007,es_transportation,78.19,0,2.9229,1,1,0,0.5314,64.2
86,C1542180842,4,F,28007,M1823072687,28007,es_transportation,71.54,0,2.5435,1,1,0,0.6875,60.4
86,C1078619612,6,F,28007,M348934600,28007,es_transportation,70.02,0,2.4568,1,1,0,0.8284,59.6
86,C530747890,4,F,28007,M348934600,28007,es_transportation,66.88,0,2.2776,1,1,0,0.8295,57.8
86,C1082462651,3,F,28007,M85975013,28007,es_food,92.74,0,2.2269,1,1,0,0.1209,57.3
86,C1236509536,4,F,28007,M1823072687,28007,es_transportation,64.7,0,2.1532,1,1,0,0.8765,56.5
86,C2134625729,2,F,28007,M348934600,28007,es_transportation,62.74,0,2.0414,1,1,0,0.9703,55.4
86,C1318366224,3,F,28007,M1823072687,28007,es_transportation,63.0,0,2.0562,1,1,0,0.7364,55.6
86,C638838388,2,F,28007,M1823072687,28007,es_transportation,85.68,0,3.3503,1,1,0,0.7127,68.5
86,C775363285,2,F,28007,M348934600,28007,es_transportation,71.33,0,2.5315,1,1,0,0.7448,60.3
86,C1542255731,2,F,28007,M348934600,28007,es_transportation,71.19,0,2.5235,1,1,0,0.7417,60.2
86,C20274793,3,F,28007,M1823072687,28007,es_transportation,63.32,0,2.0745,1,1,0,0.8381,55.7
86,C914243510,4,M,28007,M1823072687,28007,es_transportation,68.98,0,2.3974,1,1,0,0.6852,59.0
86,C525158878,2,F,28007,M348934600,28007,es_transportation,63.18,0,2.0665,1,1,0,0.8262,55.7
86,C695108722,2,M,28007,M1823072687,28007,es_transportation,67.67,0,2.3227,1,1,0,0.7552,58.2
86,C1118932469,4,F,28007,M348934600,28007,es_transportation,80.59,0,3.0599,1,1,0,0.8141,65.6
86,C1553941793,1,F,28007,M1823072687,28007,es_transportation,63.3,0,2.0734,1,1,0,0.7274,55.7
86,C1896828249,2,M,28007,M348934600,28007,es_transportation,65.49,0,2.1983,1,1,0,0.8062,57.0
86,C1338396147,1,F,28007,M1823072687,28007,es_transportation,62.35,0,2.0192,1,1,0,0.2387,55.2
86,C1234470601,5,M,28007,M348934600,28007,es_transportation,74.58,0,2.7169,1,1,0,0.6849,62.2
86,C1983511229,3,M,28007,M1823072687,28007,es_transportation,69.86,0,2.4476,1,1,0,0.8095,59.5
86,C1586463432,6,M,28007,M348934600,28007,es_transportation,63.95,0,2.1104,1,1,0,0.7384,56.1
86,C13098029,5,F,28007,M85975013,28007,es_food,95.08,0,2.3205,1,1,0,0.059,58.2
86,C30024621,2,F,28007,M1823072687,28007,es_transportation,67.65,0,2.3216,1,1,0,0.6762,58.2
86,C2106115023,5,M,28007,M1823072687,28007,es_transportation,69.84,0,2.4465,1,1,0,0.7657,59.5
86,C1095604325,1,F,28007,M1823072687,28007,es_transportation,72.83,0,2.6171,1,1,0,0.8331,61.2
86,C1321650743,3,M,28007,M348934600,28007,es_transportation,65.76,0,2.2137,1,1,0,0.7197,57.1
86,C1825950751,4,F,28007,M85975013,28007,es_food,99.53,0,2.4985,1,1,0,0.1069,60.0
86,C1206604144,2,F,28007,M1823072687,28007,es_transportation,65.26,0,2.1852,1,1,0,0.7416,56.9
86,C1978250683,3,F,28007,M1823072687,28007,es_transportation,66.96,0,2.2822,1,1,0,0.0644,57.8
86,C1711218892,2,M,28007,M1823072687,28007,es_transportation,66.82,0,2.2742,1,1,0,0.6258,57.7
86,C2120296918,4,F,28007,M1823072687,28007,es_transportation,83.27,0,3.2128,1,1,0,0.5877,67.1
86,C56852547,3,F,28007,M480139044,28007,es_health,619.32,1,3.1581,1,3,0,0.4005,66.6
86,C848738212,4,M,28007,M348934600,28007,es_transportation,65.27,0,2.1858,1,1,0,0.6971,56.9
86,C1980302296,1,F,28007,M348934600,28007,es_transportation,64.66,0,2.151,1,2,0,0.8407,56.5
86,C381446674,5,F,28007,M85975013,28007,es_food,109.62,0,2.9021,1,1,0,0.0206,64.0
86,C606355103,4,F,28007,M348934600,28007,es_transportation,65.51,0,2.1995,1,1,0,0.8702,57.0
86,C1156672988,5,M,28007,M1823072687,28007,es_transportation,74.8,0,2.7295,1,1,0,0.8512,62.3
86,C1771632349,4,M,28007,M1823072687,28007,es_transportation,63.1,0,2.0619,1,1,0,0.7265,55.6
86,C309780280,1,F,28007,M348934600,28007,es_transportation,70.54,0,2.4864,1,1,0,0.9067,59.9
86,C1536083561,2,F,28007,M85975013,28007,es_food,103.45,0,2.6553,1,1,0,0.1371,61.6
86,C408690006,1,M,28007,M1823072687,28007,es_transportation,66.88,0,2.2776,1,1,0,0.7366,57.8
86,C1591908890,2,M,28007,M1823072687,28007,es_transportation,70.35,0,2.4756,1,1,0,0.7901,59.8
86,C1690594556,4,F,28007,M1823072687,28007,es_transportation,67.3,0,2.3016,1,1,0,0.6753,58.0
86,C856674856,2,F,28007,M348934600,28007,es_transportation,79.11,0,2.9754,1,1,0,0.4232,64.8
86,C1350963410,5,F,28007,M480139044,28007,es_health,643.4,1,3.3153,1,4,0,0.2032,68.2
86,C1637529334,2,M,28007,M1823072687,28007,es_transportation,63.87,0,2.1059,1,1,0,0.5257,56.1
86,C1381700589,4,M,28007,M1823072687,28007,es_transportation,65.45,0,2.196,1,1,0,0.6136,57.0
86,C189483600,2,M,28007,M348934600,28007,es_transportation,62.08,0,2.0038,1,1,0,0.8166,55.0
86,C183270065,0,F,28007,M348934600,28007,es_transportation,74.74,0,2.7261,1,1,0,0.6837,62.3
86,C1648096390,5,M,28007,M1823072687,28007,es_transportation,64.0,0,2.1133,1,1,0,0.7077,56.1
86,C125481968,1,M,28007,M85975013,28007,es_food,90.68,0,2.1444,1,1,0,0.0514,56.4
86,C1893753407,2,F,28007,M1823072687,28007,es_transportation,69.09,0,2.4037,1,1,0,0.7656,59.0
86,C1547689237,4,F,28007,M1823072687,28007,es_transportation,69.42,0,2.4225,1,1,0,0.6678,59.2
86,C218446443,2,M,28007,M840466850,28007,es_tech,539.48,1,3.2944,1,4,0,0.0477,67.9
86,C1949984685,2,F,28007,M840466850,28007,es_tech,548.96,1,3.369,1,2,0,0.0798,68.7
86,C1738944491,2,M,28007,M348934600,28007,es_transportation,65.81,0,2.2166,1,1,0,0.8358,57.2
86,C906611945,2,M,28007,M1823072687,28007,es_transportation,63.2,0,2.0677,1,1,0,0.5374,55.7
86,C1263267362,5,F,28007,M348934600,28007,es_transportation,64.9,0,2.1646,1,1,0,0.7046,56.6
86,C90150703,2,F,28007,M348934600,28007,es_transportation,75.88,0,2.7911,1,1,0,0.6858,62.9
86,C1074203200,1,M,28007,M1823072687,28007,es_transportation,67.87,0,2.3341,1,1,0,0.8667,58.3
86,C1414374774,5,M,28007,M348934600,28007,es_transportation,68.27,0,2.3569,1,1,0,0.7693,58.6
86,C222098023,3,M,28007,M1823072687,28007,es_transportation,68.85,0,2.39,1,1,0,0.8523,58.9
86,C46027917,5,F,28007,M348934600,28007,es_transportation,81.26,0,3.0981,1,1,0,0.3003,66.0
86,C671392477,4,F,28007,M1823072687,28007,es_transportation,83.47,0,3.2242,1,1,0,0.8192,67.2
86,C1478081031,4,F,28007,M209847108,28007,es_wellnessandbeauty,255.78,1,2.9089,1,2,0,0.0232,64.1
86,C996804095,3,M,28007,M1823072687,28007,es_transportation,68.82,0,2.3883,1,1,0,0.5164,58.9
86,C938819633,1,M,28007,M1823072687,28007,es_transportation,68.32,0,2.3598,1,1,0,0.7036,58.6
86,C2011875751,4,M,28007,M1823072687,28007,es_transportation,63.25,0,2.0705,1,1,0,0.574,55.7
86,C106397937,5,M,28007,M1823072687,28007,es_transportation,74.64,0,2.7204,1,1,0,0.7551,62.2
86,C1579865062,1,F,28007,M1823072687,28007,es_transportation,70.69,0,2.495,1,1,0,0.8242,60.0
86,C279066833,2,F,28007,M1823072687,28007,es_transportation,64.84,0,2.1612,1,1,0,0.7331,56.6
86,C1200798307,4,F,28007,M1823072687,28007,es_transportation,66.27,0,2.2428,1,1,0,0.7659,57.4
86,C840928568,1,M,28007,M348934600,28007,es_transportation,77.01,0,2.8556,1,1,0,0.7749,63.6
86,C344209010,5,F,28007,M1823072687,28007,es_transportation,67.86,0,2.3335,1,1,0,0.766,58.3
86,C782199851,2,F,28007,M1823072687,28007,es_transportation,69.99,0,2.4551,1,1,0,0.7544,59.6
86,C927830595,6,F,28007,M1823072687,28007,es_transportation,69.58,0,2.4317,1,1,0,0.7621,59.3
86,C662931726,2,F,28007,M1823072687,28007,es_transportation,84.02,0,3.2556,1,1,0,0.7304,67.6
86,C1281345721,2,F,28007,M980657600,28007,es_sportsandtoys,947.72,1,3.3941,1,1,0,0.44,68.9
86,C1228152586,1,F,28007,M348934600,28007,es_transportation,65.94,0,2.224,1,1,0,0.4865,57.2
86,C77017704,2,F,28007,M1823072687,28007,es_transportation,69.27,0,2.414,1,1,0,0.6392,59.1
86,C319933645,3,F,28007,M1823072687,28007,es_transportation,63.59,0,2.0899,1,1,0,0.8255,55.9
86,C454240137,5,M,28007,M2011752106,28007,es_hotelservices,1000.67,1,3.5256,1,1,0,0.2489,70.3
86,C1971105040,3,M,28007,M1823072687,28007,es_transportation,66.21,0,2.2394,1,1,0,0.7867,57.4
86,C1651395634,5,M,28007,M1823072687,28007,es_transportation,73.41,0,2.6502,1,1,0,0.5812,61.5
86,C1223439629,4,M,28007,M348934600,28007,es_transportation,64.96,0,2.1681,1,1,0,0.3518,56.7
86,C1501782229,5,F,28007,M1823072687,28007,es_transportation,76.05,0,2.8008,1,1,0,0.6925,63.0
86,C99215049,4,M,28007,M1823072687,28007,es_transportation,62.58,0,2.0323,1,1,0,0.6141,55.3
86,C677561666,1,F,28007,M1823072687,28007,es_transportation,62.02,0,2.0003,1,1,0,0.77,55.0
86,C1112424232,3,F,28007,M1823072687,28007,es_transportation,62.18,0,2.0095,1,1,0,0.4553,55.1
87,C1169771418,3,M,28007,M1823072687,28007,es_transportation,62.28,0,2.0152,1,1,0,0.6918,55.2
87,C1474149613,2,M,28007,M1823072687,28007,es_transportation,69.22,0,2.4111,1,1,0,0.6338,59.1
87,C1563705147,5,F,28007,M348934600,28007,es_transportation,63.07,0,2.0602,1,1,0,0.7512,55.6
87,C1497895052,2,M,28007,M1823072687,28007,es_transportation,64.05,0,2.1162,1,1,0,0.7013,56.2
87,C800967034,3,F,28007,M1823072687,28007,es_transportation,65.31,0,2.188,1,1,0,0.6248,56.9
87,C713872230,2,M,28007,M1823072687,28007,es_transportation,88.57,0,3.5152,1,1,0,0.8313,70.2
87,C96508773,4,F,28007,M1823072687,28007,es_transportation,71.3,0,2.5298,1,1,0,0.7315,60.3
87,C100992504,2,F,28007,M1823072687,28007,es_transportation,64.67,0,2.1515,1,1,0,0.7156,56.5
87,C1674379117,3,F,28007,M1823072687,28007,es_transportation,67.54,0,2.3153,1,1,0,0.6148,58.2
87,C371517012,2,M,28007,M480139044,28007,es_health,500.71,1,2.3837,1,1,0,0.3745,58.8
87,C1020355960,2,F,28007,M1823072687,28007,es_transportation,63.64,0,2.0928,1,1,0,0.79,55.9
87,C204633978,2,F,28007,M1823072687,28007,es_transportation,69.12,0,2.4054,1,1,0,0.758,59.1
87,C261398093,3,F,28007,M1823072687,28007,es_transportation,65.03,0,2.1721,1,1,0,0.691,56.7
87,C325775693,3,F,28007,M348934600,28007,es_transportation,72.41,0,2.5931,1,1,0,0.8706,60.9
87,C2092526272,6,F,28007,M348934600,28007,es_transportation,64.39,0,2.1356,1,2,0,0.7401,56.4
87,C1539370210,3,M,28007,M1823072687,28007,es_transportation,69.68,0,2.4374,1,1,0,0.8193,59.4
87,C486662508,2,F,28007,M348934600,28007,es_transportation,66.96,0,2.2822,1,1,0,0.4156,57.8
87,C1258211852,1,M,28007,M1823072687,28007,es_transportation,66.07,0,2.2314,1,1,0,0.7238,57.3
87,C1091680547,4,M,28007,M1823072687,28007,es_transportation,64.98,0,2.1692,1,1,0,0.6885,56.7
87,C486343841,3,M,28007,M85975013,28007,es_food,99.79,0,2.5089,1,1,0,0.142,60.1
87,C343512101,3,M,28007,M1823072687,28007,es_transportation,78.92,0,2.9646,1,1,0,0.6477,64.6
87,C1813956515,1,M,28007,M348934600,28007,es_transportation,66.41,0,2.2508,1,1,0,0.8658,57.5
87,C416536713,2,F,28007,M1823072687,28007,es_transportation,72.43,0,2.5943,1,1,0,0.8518,60.9
87,C1791750813,3,F,28007,M348934600,28007,es_transportation,62.67,0,2.0374,1,1,0,0.687,55.4
87,C154987119,3,M,28007,M348934600,28007,es_transportation,74.21,0,2.6958,1,1,0,0.5139,62.0
87,C628112283,3,M,28007,M1823072687,28007,es_transportation,71.1,0,2.5184,1,1,0,0.6122,60.2
87,C1253245889,3,M,28007,M480139044,28007,es_health,486.66,1,2.292,1,2,0,0.2107,57.9
87,C1729635847,5,F,28007,M78078399,28007,es_wellnessandbeauty,202.55,0,2.0951,1,3,0,0.1728,56.0
87,C2039473569,2,M,28007,M1823072687,28007,es_transportation,69.76,0,2.4419,1,1,0,0.8005,59.4
87,C1630887376,4,F,28007,M1823072687,28007,es_transportation,76.5,0,2.8265,1,1,0,0.3058,63.3
87,C1963617384,2,F,28007,M1823072687,28007,es_transportation,80.17,0,3.0359,1,1,0,0.7785,65.4
87,C1216867117,4,F,28007,M348934600,28007,es_transportation,64.02,0,2.1144,1,2,0,0.7278,56.1
87,C2132916640,5,M,28007,M348934600,28007,es_transportation,64.97,0,2.1686,1,1,0,0.8346,56.7
87,C910454738,4,F,28007,M2122776122,28007,es_home,883.98,1,3.7283,1,1,0,0.1001,72.3
87,C969284083,3,F,28007,M78078399,28007,es_wellnessandbeauty,197.81,0,2.0226,1,3,0,0.1853,55.2
87,C400803731,2,F,28007,M1823072687,28007,es_transportation,67.0,0,2.2845,1,1,0,0.8837,57.8
87,C1383269171,1,F,28007,M1823072687,28007,es_transportation,91.48,0,3.6812,1,1,0,0.3978,71.8
87,C1769359992,3,F,28007,M348934600,28007,es_transportation,66.1,0,2.2331,1,1,0,0.8108,57.3
87,C578700012,4,F,28007,M1823072687,28007,es_transportation,62.98,0,2.0551,1,1,0,0.5843,55.6
87,C967677653,4,F,28007,M1823072687,28007,es_transportation,73.74,0,2.669,1,1,0,0.5037,61.7
87,C64700533,3,F,28007,M85975013,28007,es_food,96.98,0,2.3965,1,1,0,0.0986,59.0
87,C339931011,4,M,28007,M1823072687,28007,es_transportation,77.9,0,2.9064,1,1,0,0.8254,64.1
87,C1257820473,3,M,28007,M348934600,28007,es_transportation,70.18,0,2.4659,1,1,0,0.7152,59.7
87,C2028528769,5,M,28007,M1823072687,28007,es_transportation,62.36,0,2.0197,1,1,0,0.6598,55.2
87,C667215072,3,F,28007,M1823072687,28007,es_transportation,93.69,0,3.8073,1,1,0,0.6123,73.1
87,C1509718305,1,M,28007,M1823072687,28007,es_transportation,62.52,0,2.0289,1,1,0,0.6559,55.3
87,C980181294,4,F,28007,M348934600,28007,es_transportation,63.73,0,2.0979,1,1,0,0.214,56.0
87,C1084672760,2,F,28007,M1823072687,28007,es_transportation,64.98,0,2.1692,1,1,0,0.8057,56.7
87,C1294166760,3,M,28007,M1823072687,28007,es_transportation,62.9,0,2.0505,1,1,0,0.4654,55.5
87,C41461366,3,F,28007,M1823072687,28007,es_transportation,64.85,0,2.1618,1,1,0,0.7006,56.6
87,C1838681949,3,M,28007,M1823072687,28007,es_transportation,78.98,0,2.968,1,1,0,0.6353,64.7
87,C801797246,2,F,28007,M348934600,28007,es_transportation,73.2,0,2.6382,1,1,0,0.7064,61.4
87,C1508373758,3,M,28007,M1823072687,28007,es_transportation,66.03,0,2.2291,1,1,0,0.5981,57.3
87,C1234264195,5,F,28007,M1823072687,28007,es_transportation,71.6,0,2.5469,1,1,0,0.6884,60.5
87,C660475396,5,M,28007,M348934600,28007,es_transportation,94.2,0,3.8364,1,1,0,0.5044,73.4
87,C1205257074,1,F,28007,M348934600,28007,es_transportation,77.11,0,2.8613,1,1,0,0.599,63.6
87,C1687751654,3,M,28007,M1823072687,28007,es_transportation,66.13,0,2.2348,1,1,0,0.8078,57.3
87,C87462443,1,M,28007,M1823072687,28007,es_transportation,72.04,0,2.572,1,1,0,0.7126,60.7
87,C319933645,3,F,28007,M1823072687,28007,es_transportation,64.99,0,2.1698,1,1,0,0.8255,56.7
87,C1884342559,2,F,28007,M1823072687,28007,es_transportation,81.79,0,3.1283,1,1,0,0.5798,66.3
87,C1655680166,3,M,28007,M1823072687,28007,es_transportation,78.2,0,2.9235,1,1,0,0.8468,64.2
87,C1815981756,4,F,28007,M348934600,28007,es_transportation,73.0,0,2.6268,1,1,0,0.83,61.3
87,C602373594,2,F,28007,M348934600,28007,es_transportation,76.85,0,2.8465,1,1,0,0.8517,63.5
87,C1342037956,5,F,28007,M1823072687,28007,es_transportation,75.62,0,2.7763,1,1,0,0.7343,62.8
87,C142595093,1,F,28007,M855959430,28007,es_hyper,413.86,1,8.0787,1,1,0,0.0754,75.0
87,C995844287,5,F,28007,M855959430,28007,es_hyper,216.05,1,3.7349,1,2,0,0.0548,72.3
87,C1392385769,3,M,28007,M348934600,28007,es_transportation,67.89,0,2.3352,1,1,0,0.7875,58.4
87,C495473039,4,F,28007,M348934600,28007,es_transportation,94.91,0,3.8769,1,1,0,0.5013,73.8
87,C952397244,4,M,28007,M1823072687,28007,es_transportation,75.58,0,2.774,1,1,0,0.7137,62.7
87,C1660830591,1,F,28007,M1823072687,28007,es_transportation,64.84,0,2.1612,1,1,0,0.7172,56.6
87,C38227648,2,M,28007,M1823072687,28007,es_transportation,67.18,0,2.2947,1,1,0,0.6997,57.9
87,C656405809,1,M,28007,M348934600,28007,es_transportation,67.22,0,2.297,1,1,0,0.6948,58.0
87,C980876590,2,F,28007,M1823072687,28007,es_transportation,62.96,0,2.054,1,2,0,0.5923,55.5
87,C708968659,2,M,28007,M348934600,28007,es_transportation,65.99,0,2.2268,1,1,0,0.7859,57.3
87,C1835412106,2,F,28007,M1823072687,28007,es_transportation,89.78,0,3.5842,1,1,0,0.4577,70.8
87,C608547225,2,F,28007,M1823072687,28007,es_transportation,65.41,0,2.1937,1,1,0,0.5644,56.9
87,C169775918,5,F,28007,M17379832,28007,es_sportsandtoys,758.73,1,2.5178,1,1,0,0.2392,60.2
87,C144783459,3,M,28007,M348934600,28007,es_transportation,62.85,0,2.0477,1,1,0,0.7485,55.5
87,C150523972,6,M,28007,M1823072687,28007,es_transportation,64.0,0,2.1133,1,1,0,0.7473,56.1
87,C762614808,1,M,28007,M348934600,28007,es_transportation,90.93,0,3.6498,1,1,0,0.3375,71.5
87,C1580712621,4,M,28007,M348934600,28007,es_transportation,65.56,0,2.2023,1,2,0,0.7152,57.0
87,C841747618,3,M,28007,M348934600,28007,es_transportation,82.32,0,3.1586,1,1,0,0.5564,66.6
87,C856674856,2,F,28007,M348934600,28007,es_transportation,72.31,0,2.5874,1,1,0,0.4232,60.9
87,C1457264318,3,F,28007,M1823072687,28007,es_transportation,77.14,0,2.863,1,1,0,0.7376,63.6
87,C2044183803,3,M,28007,M1823072687,28007,es_transportation,63.77,0,2.1002,1,1,0,0.752,56.0
87,C1715338428,2,M,28007,M348934600,28007,es_transportation,73.04,0,2.6291,1,1,0,0.2859,61.3
87,C1509603467,1,M,28007,M480139044,28007,es_health,496.51,1,2.3563,1,1,0,0.457,58.6
87,C982406682,1,M,28007,M1823072687,28007,es_transportation,78.46,0,2.9383,1,1,0,0.6532,64.4
87,C1460082550,6,F,28007,M1823072687,28007,es_transportation,90.84,0,3.6447,1,1,0,0.5673,71.4
87,C1419235351,4,M,28007,M1823072687,28007,es_transportation,65.51,0,2.1995,1,1,0,0.7736,57.0
87,C774836418,4,F,28007,M1823072687,28007,es_transportation,75.2,0,2.7523,1,1,0,0.6807,62.5
87,C817774765,1,M,28007,M1823072687,28007,es_transportation,67.9,0,2.3358,1,1,0,0.8403,58.4
87,C1791559714,3,F,28007,M1823072687,28007,es_transportation,74.25,0,2.6981,1,1,0,0.7334,62.0
87,C333484923,4,M,28007,M1823072687,28007,es_transportation,67.85,0,2.333,1,1,0,0.7619,58.3
87,C1433318702,5,M,28007,M1823072687,28007,es_transportation,67.12,0,2.2913,1,1,0,0.7883,57.9
87,C851731350,4,M,28007,M348934600,28007,es_transportation,63.04,0,2.0585,1,1,0,0.6991,55.6
87,C837113913,1,M,28007,M1823072687,28007,es_transportation,67.66,0,2.3221,1,1,0,0.8173,58.2
87,C1196579721,2,F,28007,M1823072687,28007,es_transportation,67.52,0,2.3141,1,1,0,0.7768,58.1
87,C2128589842,3,F,28007,M1823072687,28007,es_transportation,62.43,0,2.0237,1,2,0,0.7221,55.2
87,C346428597,3,M,28007,M1823072687,28007,es_transportation,85.62,0,3.3468,1,1,0,0.6476,68.5
87,C1632035340,6,M,28007,M85975013,28007,es_food,92.82,0,2.2301,1,1,0,0.0529,57.3
87,C506520283,4,F,28007,M151143676,28007,es_barsandrestaurants,384.62,1,8.8834,1,2,0,0.1332,75.0
87,C1369559766,3,M,28007,M1823072687,28007,es_transportation,63.03,0,2.058,1,1,0,0.6659,55.6
87,C310220915,3,M,28007,M1823072687,28007,es_transportation,69.79,0,2.4437,1,1,0,0.8043,59.4
87,C136606306,4,M,28007,M348934600,28007,es_transportation,74.78,0,2.7284,1,1,0,0.7026,62.3
87,C1586463432,6,M,28007,M348934600,28007,es_transportation,82.32,0,3.1586,1,1,0,0.7384,66.6
87,C968150727,2,F,28007,M1823072687,28007,es_transportation,63.47,0,2.0831,1,1,0,0.4266,55.8
87,C323996741,4,M,28007,M348934600,28007,es_transportation,85.92,0,3.364,1,1,0,0.8195,68.6
87,C1066456457,3,F,28007,M1823072687,28007,es_transportation,66.61,0,2.2622,1,1,0,0.8525,57.6
87,C179196508,3,F,28007,M348934600,28007,es_transportation,67.53,0,2.3147,1,1,0,0.5515,58.1
87,C1000148617,5,M,28007,M1823072687,28007,es_transportation,64.5,0,2.1418,1,1,0,0.7217,56.4
87,C1141582476,2,F,28007,M85975013,28007,es_food,89.14,0,2.0828,1,1,0,0.09,55.8
88,C2060968828,3,F,28007,M85975013,28007,es_food,90.08,0,2.1204,1,1,0,0.1229,56.2
88,C257361511,4,M,28007,M85975013,28007,es_food,88.44,0,2.0548,1,1,0,0.1266,55.5
88,C880299982,3,M,28007,M1823072687,28007,es_transportation,69.03,0,2.4003,1,1,0,0.5721,59.0
88,C885081673,3,M,28007,M348934600,28007,es_transportation,73.02,0,2.6279,1,1,0,0.8419,61.3
88,C427983732,4,F,28007,M1823072687,28007,es_transportation,70.25,0,2.4699,1,1,0,0.715,59.7
88,C422003518,5,F,28007,M1888755466,28007,es_otherservices,481.62,1,2.1796,1,2,0,0.0557,56.8
88,C602544155,4,M,28007,M348934600,28007,es_transportation,64.76,0,2.1567,1,1,0,0.8119,56.6
88,C2066736149,6,M,28007,M348934600,28007,es_transportation,67.69,0,2.3238,1,1,0,0.8248,58.2
